text,embedding
"NBER WORKING PAPER SERIES
THE IMPACT OF COVID-19 ON STUDENT EXPERIENCES AND EXPECTATIONS: 
EVIDENCE FROM A SURVEY
Esteban M. Aucejo
Jacob F. French
Maria Paola Ugalde Araya
Basit Zafar
Working Paper 27392
http://www.nber.org/papers/w27392
NATIONAL BUREAU OF ECONOMIC RESEARCH
1050 Massachusetts Avenue
Cambridge, MA 02138
June 2020
Noah Deitrick and Adam Streff provided excellent research assistance. All errors that remain are 
ours. The views expressed herein are those of the authors and do not necessarily reflect the views 
of the National Bureau of Economic Research.
NBER working papers are circulated for discussion and comment purposes. They have not been 
peer-reviewed or been subject to the review by the NBER Board of Directors that accompanies 
official NBER publications.
© 2020 by Esteban M. Aucejo, Jacob F. French, Maria Paola Ugalde Araya, and Basit Zafar. All 
rights reserved. Short sections of text, not to exceed two paragraphs, may be quoted without 
explicit permission provided that full credit, including © notice, is given to the source.
","[[0.3176233470439911, -0.03322958946228027, 0.2965734004974365, 0.0511665865778923, 0.20808500051498413, -0.6751699447631836, -0.03973647207021713, 0.2199462503194809, -0.517872154712677, 1.040632963180542, -0.19140630960464478, -0.07489442825317383, 0.2611609399318695, -0.04678850620985031, 0.21898823976516724, -0.04153399541974068, -0.1536300778388977, -0.24277855455875397, 0.16625887155532837, 0.1416611522436142, -0.009878832846879959, -0.08272969722747803, -0.5666974782943726, -0.579287588596344, -0.9730983972549438, 0.1661701500415802, 0.17911602556705475, -0.24857193231582642, 1.3111025094985962, 0.6368924379348755, 0.3912745714187622, -0.9165652990341187, 0.04970967024564743, -0.44019919633865356, -0.12758661806583405, 0.14466923475265503, 0.727241039276123, -0.8835301399230957, 0.13950492441654205, -0.057680316269397736, 1.007544994354248, -0.2712164521217346, 0.7861889004707336, -0.9077386856079102, -0.4231833219528198, -0.40199077129364014, -0.40765029191970825, -0.39691513776779175, 0.2926938533782959, -0.5370530486106873, -0.09199133515357971, -0.2410556972026825, 0.20410658419132233, -0.5454056262969971, 0.503436803817749, -0.3666638731956482, -0.7726883888244629, -0.35418808460235596, -0.6095089316368103, 0.40144506096839905, 0.49987784028053284, -0.1293666660785675, 1.0895686149597168, -0.45374491810798645, 0.350561261177063, 0.859447181224823, -0.08389481157064438, 0.39208707213401794, -0.6819241642951965, 0.5787869095802307, -0.6567246913909912, -0.7860565781593323, -0.7486692667007446, 0.03849212825298309, 0.03395841270685196, -0.1175113171339035, -0.1482439935207367, -0.3639516234397888, -0.15767168998718262, -0.6401560306549072, 0.7961247563362122, -0.08872528374195099, 0.3239305019378662, -0.7241886258125305, -0.6138365864753723, -0.11792966723442078, 0.1808331161737442, 0.28158697485923767, -0.17035776376724243, 0.7366390228271484, -0.6572831869125366, 0.06666529178619385, -0.36034655570983887, 0.07636900246143341, 0.42561814188957214, 0.8229134678840637, -0.10472454130649567, 0.0323917381465435, -0.13064242899417877, -0.29058775305747986, 1.4901689291000366, 0.950991690158844, -0.6120455861091614, 0.7510353326797485, -1.0955541133880615, 1.1249349117279053, 0.21167337894439697, -0.25393593311309814, -0.02304009161889553, -0.8975817561149597, -0.6460715532302856, 0.24837923049926758, -0.1972859501838684, -0.14999356865882874, -0.35433414578437805, 0.8755444884300232, -0.830041766166687, 0.12100620567798615, -0.5590211749076843, 0.4455752968788147, -0.264718621969223, 1.1283535957336426, -0.35132357478141785, -0.5454921722412109, 0.22303690016269684, -0.18996435403823853, 0.23810845613479614, 0.7685396671295166, -1.0417765378952026, -0.1550544649362564, 0.5132590532302856, -0.05316601321101189, -0.7924085855484009, 0.6629343032836914, 0.07961927354335785, 0.72178715467453, 0.3594311475753784, 0.9492928981781006, 0.4057422876358032, -0.19055385887622833, 0.09137706458568573, 0.09237880259752274, -0.26947468519210815, 1.0424251556396484, -0.23926638066768646, 0.650251567363739, -0.18678249418735504, -0.9540828466415405, -0.5757861137390137, 0.5554176568984985, 0.06239016354084015, 0.37010908126831055, 0.2498077154159546, 0.3954435884952545, -0.39901360869407654, -0.15557892620563507, -0.4192485511302948, 0.2929816246032715, -0.24272659420967102, -0.22277240455150604, -0.3746338188648224, 0.2885316014289856, -0.3906809389591217, 0.6261951327323914, -0.5468637347221375, 0.7282726168632507, -0.02264450117945671, 0.037466760724782944, 0.15876059234142303, -1.040496826171875, 0.5398025512695312, 0.7750574350357056, -0.8113952279090881, -0.13406504690647125, 1.069793462753296, 0.46150514483451843, 0.2590556740760803, -0.5145370960235596, 0.6080868244171143, 0.22668159008026123, -0.7170472145080566, 0.7252808213233948, 0.8160718679428101, 0.6014464497566223, -0.34117358922958374, 0.5470309257507324, -0.2741195857524872, -0.5338490009307861, -0.10671797394752502, -0.25300323963165283, -0.009074455127120018, 0.791461706161499, -0.28085416555404663, 0.4760521352291107, -0.07725739479064941, 0.27316826581954956, -0.5421805381774902, -0.22340261936187744, 0.24986831843852997, -0.7724523544311523, -0.36299005150794983, -0.029484912753105164, -0.39243462681770325, 1.0003453493118286, -0.5346370935440063, 0.9898581504821777, 0.45469027757644653, 0.4168504774570465, -0.655819833278656, 0.6881515979766846, 1.395958423614502, 0.3468075394630432, -0.6005097031593323, 0.14631496369838715, 0.9115752577781677, -0.2840012013912201, -0.7909404039382935, 0.4711326062679291, 0.4321000874042511, 0.2237907201051712, -0.1371234655380249, -0.09873402118682861, -0.0779540091753006, 0.16201937198638916, 0.08492612093687057, -0.5641565322875977, 1.0492146015167236, 0.553176999092102, -0.06369686871767044, 0.12711061537265778, 0.7493985891342163, 0.43153247237205505, -0.03900151327252388, 0.679012656211853, 1.0387638807296753, 0.016478965058922768, 0.25845229625701904, 0.6425434947013855, 0.41060420870780945, 0.32644760608673096, 0.20082753896713257, 0.2330930083990097, 0.7768785953521729, -0.16943249106407166, -0.9211576581001282, 0.2048480063676834, -0.28072497248649597, 0.135793998837471, 0.6825342774391174, 0.6488800048828125, -0.37598031759262085, 0.6624787449836731, 0.4281322956085205, 0.3342149257659912, -0.7016651630401611, 0.328317791223526, 0.226852685213089, 0.2031901776790619, -0.7418092489242554, -0.7842977643013, -0.24929331243038177, 0.8316713571548462, -0.04779895395040512, -0.018088005483150482, 0.724918007850647, 0.7156492471694946, -0.1701517403125763, 0.6463654041290283, 0.06885426491498947, 0.15321756899356842, -0.7577734589576721, -0.7854804396629333, -1.3584675788879395, -0.17394022643566132, -0.9730395078659058, 0.4447706341743469, 0.43606647849082947, -0.8672707676887512, 0.41141510009765625, -0.3358541429042816, -0.49755778908729553, 0.4783816933631897, 0.005358457565307617, 0.8775344491004944, 0.6681042909622192, 0.32368457317352295, -0.8942087888717651, 0.44086945056915283, -0.06079317629337311, -0.2854101061820984, 0.3868720233440399, 0.018323125317692757, -0.5222827792167664, -0.7095094919204712, 1.1720741987228394, -0.3340420722961426, -0.12596237659454346, 0.3181711733341217, -0.40440064668655396, -0.5797014236450195, -0.45501720905303955, -0.20917567610740662, 0.16832460463047028, -0.5109453201293945, -0.12112674117088318, 1.3870514631271362, -0.3959583044052124, 0.15749569237232208, 0.04580263793468475, -0.2901708781719208, -1.1567813158035278, -0.08307774364948273, 0.20164479315280914, -0.041482578963041306, -0.6012345552444458, 0.013379380106925964, 0.5400543808937073, -0.25549453496932983, 0.06348302960395813, 0.5574724674224854, -0.5635114312171936, -1.0185177326202393, 0.6000988483428955, -0.17264148592948914, 0.39094024896621704, -0.001587413251399994, 0.9603070616722107, -1.232313871383667, 0.3260921537876129, -1.074057936668396, -0.33747217059135437, -0.03650573641061783, -0.43085864186286926, 0.7131955623626709, 0.019968394190073013, 0.027254942804574966, -0.5922412872314453, -0.04783488065004349, 0.1114356517791748, -0.4545416235923767, 0.5246780514717102, -0.8304128050804138, 0.8302125334739685, 0.26795512437820435, -0.579403281211853, 0.4295247197151184, 0.20325712859630585, -0.4608159363269806, 0.2140551507472992, 0.6112723350524902, 0.03231778368353844, 0.28260529041290283, 0.22467896342277527, -0.21611541509628296, -0.5491583943367004, 1.4001200199127197, 0.08623160421848297, 0.8019341230392456, -0.0706324577331543, 0.355915904045105, -0.0791400820016861, 0.4545196294784546, -0.21019145846366882, -0.1647646278142929, -1.0179592370986938, 0.49192607402801514, 0.4310161769390106, 0.7164653539657593, 0.5263930559158325, -0.7542734146118164, 0.8175702095031738, -0.255693644285202, -0.27650555968284607, -0.0026032673195004463, 0.004675574600696564, -0.06794154644012451, 0.5482608079910278, 0.3647439479827881, 0.5919332504272461, -1.0138914585113525, 0.16384118795394897, -0.424692839384079, 1.5477079153060913, 0.35316675901412964, -0.3468780517578125, 0.8895851373672485, -0.35129979252815247, 0.5053422451019287, 0.023968756198883057, -0.4059765040874481, 0.5808801054954529, -0.7162497043609619, -0.04165863245725632, -0.34298625588417053, -0.5645996332168579, -0.02264467068016529, 0.8041491508483887, 0.4339246451854706, -0.11349129676818848, -0.07271387428045273, 0.8973639011383057, -0.5929623246192932, 0.30921420454978943, -0.13157743215560913, 0.03673360124230385, 0.1827184557914734, -1.0573927164077759, 0.2119293063879013, -0.408530056476593, -0.017622627317905426, -0.16139012575149536, -0.42945435643196106, -0.24602314829826355, -0.10280681401491165, -0.07332849502563477, 0.09385374188423157, -0.28624820709228516, -0.03978486359119415, 0.039428092539310455, 0.3598758280277252, -0.03766346722841263, -0.478201299905777, -0.7666181325912476, 0.7498497366905212, 0.4120461642742157, -0.8148855566978455, 0.8509712815284729, -1.174256682395935, 0.5419315695762634, 1.3888545036315918, -0.881223201751709, -1.1500191688537598, 0.06787478923797607, -0.15499988198280334, -0.8933411240577698, -0.19751523435115814, 0.012735258787870407, -0.9894715547561646, -0.37575477361679077, -0.6380338668823242, 0.404867023229599, 0.02906818687915802, -0.02121424674987793, -0.16396188735961914, 0.0972311869263649, 0.08182346820831299, 0.30004897713661194, 0.32450658082962036, 0.8552947044372559, 0.14584171772003174, 0.8283316493034363, -0.2192499041557312, 0.6321420669555664, -0.0034987684339284897, -0.017330802977085114, -0.028310507535934448, -0.07509580254554749, -0.207232266664505, 0.302389532327652, -0.7113783955574036, -0.2828357219696045, 0.12210686504840851, 0.5649763345718384, 0.5432131290435791, -0.3821101486682892, 0.7142282724380493, -0.24194899201393127, -0.053041551262140274, 0.8672987818717957, -0.05870239436626434, -0.2336084246635437, 0.022844485938549042, 0.0017103403806686401, 0.024504493921995163, 0.47552645206451416, 0.277803897857666, 0.15692371129989624, -0.1041213721036911, -0.3140353858470917, 0.6413645148277283, 0.16781491041183472, 0.5310001969337463, 0.13745899498462677, -0.5888241529464722, -0.9539704918861389, -0.7176982164382935, -0.2824750542640686, 0.15866684913635254, -1.0196130275726318, 0.4535354673862457, -0.27597877383232117, 0.02547815442085266, -0.09883268922567368, -0.6371303796768188, -1.1631301641464233, 0.5419425964355469, -0.31428611278533936, -0.5920898914337158, -0.708045244216919, 0.2120906114578247, 0.401732861995697, -0.4935581684112549, -0.8120050430297852, -0.46069538593292236, 0.5920724272727966, -0.8096665740013123, -1.4559962749481201, -0.08499326556921005, 0.021865665912628174, -0.8642403483390808, -0.11951106786727905, -0.519877552986145, -0.41046133637428284, 0.6596254706382751, -0.11973495781421661, -0.4076198637485504, -0.8702516555786133, -0.4472566545009613, 0.19985254108905792, 0.10959980636835098, -0.07303153723478317, -0.05863507091999054, -0.8519172072410583, 0.4928058981895447, -0.4493749141693115, 0.7965521812438965, -0.7011736631393433, -0.41937872767448425, -0.297136515378952, -1.0743064880371094, -0.5197397470474243, -0.6587338447570801, 0.5379688739776611, -0.33752310276031494, -0.31745368242263794, 0.5186893343925476, -0.2121439129114151, 0.06433646380901337, 0.5790143013000488, -0.34149497747421265, -1.4592549800872803, 0.27371710538864136, -0.14045597612857819, 0.30990347266197205, 0.3676517903804779, -1.0828028917312622, -0.012109395116567612, 1.2855348587036133, 0.5095637440681458, 0.2467132806777954, -0.07262478768825531, 0.17839764058589935, 0.22496667504310608, 0.11397908627986908, -0.3797573745250702, -0.261066734790802, 0.24199485778808594, 0.3695366084575653, 0.06459885090589523, -0.43113890290260315, -0.7398355007171631, 1.4402509927749634, -0.9150795936584473, 0.6644925475120544, 0.2259601652622223, -0.47246289253234863, 0.20271016657352448, 0.4432303309440613, 1.2399171590805054, -0.6849231123924255, 0.41132038831710815, -0.5787855982780457, 0.40494462847709656, 0.21564383804798126, 0.14216922223567963, -0.338996559381485, -0.3345104157924652, -1.0155508518218994, -0.6519762873649597, -0.028368040919303894, 0.2052779644727707, 0.13238446414470673, -0.049353741109371185, -1.2622123956680298, 0.1466798484325409, -0.36205893754959106, 1.1797518730163574, 1.0498616695404053, -0.12249502539634705, 0.10063745081424713, 0.06922627985477448, 0.5983558297157288, 0.27973657846450806, 0.6201709508895874, 0.10268609970808029, -0.49961215257644653, -0.13689956068992615, 0.09398973733186722, -0.2333933413028717, 0.024243295192718506, -0.7254008054733276, 0.5453057885169983, 0.9551084637641907, -0.3585899770259857, 0.4337404668331146, 0.1551799774169922, -0.5774305462837219, -0.2124348133802414, 0.8096039295196533, -0.19471846520900726, 0.6585635542869568, 0.7977406978607178, 0.2782832384109497, -0.2610205411911011, 1.0383877754211426, -0.9900104999542236, -0.09650090336799622, 0.33730772137641907, 0.6804474592208862, -0.12972697615623474, -0.8425618410110474, 0.819443941116333, 0.2474059760570526, 0.07100601494312286, -0.18244315683841705, -0.5960617065429688, -0.13690555095672607, 0.20722879469394684, -0.4594511389732361, 0.26297616958618164, 0.8961825966835022, -0.5957217812538147, 0.3831101655960083, -0.13670404255390167, -0.7427880764007568, 0.283202588558197, 0.15097197890281677, 0.3647245466709137, -0.4139837324619293, 0.6840011477470398, 0.17547284066677094, -0.45854148268699646, 0.47125354409217834, -0.03707509860396385, -0.5312662720680237, 0.41825419664382935, -0.18394224345684052, 0.7580760717391968, -1.000176191329956, -0.4579988420009613, 0.05689002946019173, -0.9504479169845581, 1.1106597185134888, -0.29885852336883545, -0.621910035610199, 0.08188913762569427, -0.43614625930786133, -0.8010977506637573, -0.28108087182044983, -0.7789790630340576, 0.10565262287855148, 0.6510582566261292, -0.4857892394065857, 0.5044549107551575, 0.7970187067985535, 0.4189370274543762, 0.15198814868927002, -0.9948597550392151, -0.6208654046058655, -0.7505679130554199, -0.2627372741699219, 0.3380921185016632, -0.41768017411231995, -0.1268358826637268, 0.8673120737075806, 0.5869776010513306, -0.928851842880249, -0.6107205748558044, 1.0796178579330444, 0.09555160254240036, -0.0069007426500320435, 0.2262221872806549, 0.396066814661026, 0.3717367947101593, -0.28988903760910034, -0.0947912335395813, -0.0905037671327591, 0.1854832023382187, 0.08359788358211517, -0.7088477611541748, 0.0755171924829483, -0.6742374300956726, -0.06290589272975922, 0.06250602751970291, -0.1668310910463333, -0.154670849442482, -0.500011682510376, -0.42398160696029663, -0.033480964601039886, 0.2652278542518616, -0.3525588810443878, 0.7169540524482727, -0.2669626772403717, 0.0684051513671875, -0.2678985595703125, -0.3513674736022949, 0.24002733826637268, 0.6076430678367615, 0.09794852882623672, 0.018402384594082832, -0.34140682220458984, -0.7393178343772888, 0.21389232575893402, -1.0487847328186035, 0.20683975517749786, -0.24373410642147064, 0.4778648912906647, -0.19376406073570251, -0.7388561964035034, -0.1239738017320633, 0.48321104049682617, 0.10895993560552597, 0.6623727083206177, -0.27590882778167725, 0.1341504603624344, 0.12611672282218933, -0.022115573287010193, -0.0055444687604904175, 0.2134602963924408, 0.4643268585205078, -0.7791116237640381, -0.3268372714519501, -0.46505534648895264, -1.1878504753112793, 0.6808350682258606, -0.3166946768760681, 0.19953398406505585, -0.7191331386566162, -0.02977990172803402, -0.09741774201393127, 1.1590338945388794, 1.018965482711792, 0.3103436827659607, 0.06488827615976334, -0.11809808015823364, -0.7542218565940857, -0.216741681098938, -0.25026941299438477, -0.2461095154285431, 0.691254734992981, -0.8080353736877441, -0.5959073305130005, -0.3574971556663513, -0.17155100405216217, 0.050881318747997284, 0.46358752250671387, -0.7418323159217834, -0.1376737505197525, -0.22887840867042542, -0.047120679169893265, 0.3616298735141754, -0.3877813518047333, -0.556854784488678, 0.29992249608039856, 0.7046263813972473, -0.4301438331604004, -0.5737606287002563, -0.13929545879364014, 0.310030996799469, -0.17280949652194977, -0.012207664549350739, -0.5455746650695801, -0.7509336471557617, -0.02975127100944519, 0.46282216906547546, -0.2942660450935364, 0.5877832174301147, -0.5544172525405884, 0.011620871722698212, 0.18530963361263275, 0.004943344742059708, -0.6294291019439697, 0.12646983563899994, -0.22264038026332855, -0.3777104914188385, -1.0336110591888428, 0.2132730484008789, 0.2735197842121124, 0.101936474442482, 0.7261752486228943, -0.6618403196334839, 0.6734594702720642, 0.1246219128370285, -0.3896329402923584, -0.3437280058860779, 0.8689782619476318, 0.5889925360679626, -0.23397260904312134, 0.49740633368492126, 0.3999726474285126, 0.7142382264137268, -0.013265625573694706, -0.5434132218360901, 1.4823219776153564, 0.6357678771018982, 0.08241771906614304, -0.45767492055892944, -0.8859903216362, 1.2713922262191772, -0.13528253138065338, -0.7336580753326416, 0.1936766505241394, -0.2866531312465668, 0.14308269321918488, 0.07252734899520874, -0.31694358587265015, 0.4052813649177551, -0.9177015423774719, -0.14165452122688293, -0.386690616607666, 0.13106121122837067, 0.18762831389904022, 0.3454597294330597, 0.6660130023956299, 0.6083133816719055, 0.6354517340660095, -0.1890239417552948, 0.08903903514146805, 0.7137113809585571, -0.39653366804122925, 0.10508042573928833, -0.11397130787372589, 0.0003935694694519043, -0.15909430384635925, -0.056556250900030136, 0.5719688534736633, -0.7811200618743896, 0.24617347121238708, 0.5529589653015137, -0.48767799139022827, 0.6891837120056152, 0.532845675945282, -0.6561798453330994, -0.2709972858428955, -0.22938665747642517, 1.0033248662948608, -0.7171510457992554, -0.7102879285812378, 0.570777177810669, -0.24782010912895203, 0.24270141124725342, 0.5178099870681763, 0.6390246748924255, 0.39555951952934265, -0.14769291877746582, 0.34890902042388916, -0.7047727704048157, 0.7188844084739685, 1.067872405052185, -0.47931501269340515, -0.49332737922668457, -0.1653081327676773, -0.24925705790519714, 0.159111887216568, -0.14182817935943604, -0.2652609050273895, -0.16170403361320496, 0.0677640438079834, -0.030437398701906204, 0.6019919514656067, 0.4038093388080597, -0.3299088478088379, -0.5072899460792542, -0.9348808526992798, -0.504471480846405, 0.1896486133337021, -0.03882996737957001, 0.06728145480155945, -0.5146477222442627, 0.19580641388893127, 0.16021820902824402, 0.015102997422218323, -0.3043164312839508, 0.08842280507087708, -0.8569544553756714, 0.5958772301673889, 0.5335918664932251, -0.6775442361831665, -0.3324994742870331, -0.9982888698577881, 0.29418396949768066, 0.43133142590522766, -0.6124249696731567, -0.6381019353866577, 0.410492479801178, 0.03730418533086777, 0.7220394015312195, -0.6626619696617126, -0.18948352336883545, 0.011866718530654907, 0.10401168465614319, 0.995769202709198, 0.00075501948595047, 1.102576732635498, -0.39879539608955383, 0.7027177214622498, 0.400007426738739, -0.28211474418640137, -0.03139394894242287, -0.06641760468482971, -0.5779730677604675, -0.10456199944019318, 0.20036745071411133, -0.24844539165496826, -0.8087143898010254, 0.2291245460510254, 0.8602349758148193, -0.5793159604072571, 0.08100492507219315, -0.628991425037384, -0.9407775402069092, -1.1671198606491089, 0.45706677436828613, -0.3544595539569855, 0.08399608731269836, 0.49046388268470764, 0.24977415800094604, 0.23349356651306152, -1.1155765056610107, 3.9904403686523438, 1.1641676425933838, 0.5895012617111206, -0.8862267136573792, 0.5421209931373596, 0.05229165032505989, 0.1413172483444214, 0.7094740867614746, 1.1910196542739868, 0.2955576479434967, -0.4847097098827362, 0.22870317101478577, -0.36183181405067444, 0.06515917181968689, 0.725649356842041, 0.5035773515701294, -0.6470674276351929, -0.019529283046722412, -0.4156991243362427, -0.1364952027797699, -0.6571223139762878, -0.3255382180213928, 0.6255908012390137, 0.23547706007957458, 0.2107684314250946, -0.3516421616077423, -0.09408698976039886, -0.39093199372291565, 0.20318059623241425, -0.3753547966480255, -0.06668324768543243, -1.0414495468139648, 0.23542094230651855, -0.4449293911457062, -0.8787835240364075, 0.23432046175003052, 0.017826072871685028, -0.3743210732936859, -0.6611066460609436, -0.2275112122297287, -0.31082093715667725, 0.3121227025985718, 0.1975487619638443, -0.1391039341688156, -0.0805748701095581, 0.257445752620697, -0.6305659413337708, 0.26934635639190674, 0.2082991600036621, -0.41845330595970154, 0.9174547791481018, -0.7237957119941711, 0.4706663489341736, -0.07751880586147308, -0.24586673080921173, 0.3746875822544098, -0.14841718971729279, -1.023942232131958, -0.25219035148620605, 0.12834979593753815, 0.5671128630638123, -1.0489444732666016, 0.23097142577171326, 0.038379862904548645, 0.4833226799964905, 0.5273075103759766, 0.34839966893196106, 0.07000716775655746, -0.05422736704349518, 0.44319385290145874, -0.13362130522727966, -0.2615658938884735, -0.5227663516998291, -0.363419771194458, 0.5935213565826416, 0.3571183383464813, -0.7216015458106995, -0.06255271285772324, -0.19170847535133362, -0.576371967792511, 0.10009932518005371, 0.07593314349651337, -0.07936370372772217, -0.3187161982059479, -0.4347071647644043, 0.927728533744812, -0.3557257652282715, -0.49827641248703003, -0.2987264394760132, 0.6791306138038635, 0.44996875524520874, 0.43111541867256165, 0.3305056691169739, 0.024222157895565033, 0.06554527580738068]]"
